#TYPE Selected.Microsoft.Open.AzureAD.Model.Group
"MailEnabled","DisplayName","Mail","SecurityEnabled"
"True","VPC - Singapore","VPC-Singapore@ofiz.onmicrosoft.com","False"
"True","IT SSC Accounts","ITSSCAccounts@vistra.com","False"
"True","Bristol - Vistra Integration Outsourcing","bristol-vistraintegrationoutsourcing@vistra.com","False"
"True","Email - Canyon - CanyonCBI","canyoncbi@canyoncts.com","False"
"True","Platform Delivery","PlatformDelivery@vistra.com","False"
"True","CIO Folder","CIOFolder@vistra.com","False"
"True","Maher's","Mahers@vistra.com","False"
"True","*Email - Amsterdam - Dexter Bouw Development BV","Dexter@vistra.com","False"
"True","ML-SG-IREP","Irep.sg@vistra.com","False"
"True","Email - Luxembourg CM Team A","cmteama.lux@vistra.com","False"
"True","ZenithEnergy.NL","ZenithEnergy.NL@vistra.com","False"
"True","Email - India Ujwal - Deem Payroll","deempayroll.ind@vistra.com","False"
"True","*Email - Luxembourg - Tecumseh","Tecumseh.lux@vistra.com","False"
"True","Email - All Staff Orangefield US","EmailAllStaffOrangefieldUS@vistra.com","False"
"True","RECEPTION","RECEPTION1605@vistra.com","False"
"True","*Email - EZE Super Users","EZE.Superusers@vistra.com","False"
"True","HP-VistraAccounting","HP-VistraAccounting@vistra.com","False"
"True","Email - TM Team 2 SG","TM_Team2@vistra.com","False"
"True","Bristol - InternalAudit","Bristol-InternalAudit@vistra.com","False"
"True","IT Consumables","ITConsumables@vistra.com","False"
"True","Investors Wymiana","investors.wymiana@vistra.com","False"
"True","Email-Munich-AIMunich","AIMunich@vistra.com","False"
"True","accountingmpp.vcscee","accountingmpp.cee@vistra.com","False"
"True","Cindy & Winston 1-1 Summary","CindyWinston1-1Summary@vistra.com","False"
"True","Global Infrastructure","VistraIT-Amsterdam@vistra.com","False"
"True","Vistra Audit Team","VistraAuditTeam@vistra.com","False"
"True","ML-SG-EmploymentServices","employmentservices@vistra.com","False"
"True","ML-AU-INS Payroll","INS.Payroll@vistra.com","False"
"True","GCPL","GCPL@vistra.com","False"
"True","Email - One Vistra ERP - Tenant Administration","Email-OneVistraERP-TenantAdministration@vistra.com","False"
"True","T-C","T-C@vistra.com","False"
"True","ML-SG-SierraMadre","sierramadre.sg@vistra.com","False"
"True","ML-SG-Calderapacific","Calderapacific.sg@vistra.com","False"
"True","Snr HR","SnrHR@vistra.com","False"
"True","*Email - Luxembourg - SM Luxco Holdco","SMLuxcoHoldco.lux@vistra.com","False"
"True","ASP","ASP1@vistra.com","False"
"True","Enterprise Risk Committee","EnterpriseRiskCommittee@vistra.com","False"
"True","Email - Mauritius Equitrac Report","equitrac.reporting@vistra.com","False"
"True","UKICI+ Business Unit Steering Committee","UKICIBusinessUnitSteeringCommittee@vistra.com","False"
"True","IHS.nl@vistra.com","IHS.nl@vistra.com","False"
"True","wycena","wycena@ofiz.pl","False"
"True","*Email - Germany - Lululemon","lululemon.de@vistra.com","False"
"True","Email - Centerbridge UK","centerbridgeuk@vistra.com","False"
"True","Special email addresses for S-24 KRS system CGA","CGA-S24@vistra.com","False"
"True","*Email - VME - Info","info.me@vistra.com","False"
"True","IAM (Okta)","IAMOkta@vistra.com","False"
"True","Email - Luxembourg -  Legal Team","legalteam.lux@vistra.com","False"
"True","Team Siti","TeamSiti@vistra.com","False"
"True","Email - Reading - Contact Web Site","Contact.uk@vistra.com","False"
"True","Email - ITCL Product Development Committee","Email-ITCLProductDC@vistra.com","False"
"True","*Email - Singapore Trust Admin","email-singaporetrustadmin@vistra.com","False"
"True","Latin Team","LatinTeam@vistra.com","False"
"True","NL Payment Pelican Technology","NLPaymentPelicanTechnology@vistra.com","False"
"True","Trainline statement reconciliation","Trainlinestatementreconciliation@vistra.com","False"
"True","*Email - Germany - Vordere","Vordere.de@vistra.com","False"
"True","ML-HKHKG-Recruitment","recruitment.ofhk@vistra.com","False"
"True","DAC6 - Lvl 1","DAC6-Lvl1@vistra.com","False"
"True","ZRS","ZRS@vistra.com","False"
"True","*Email - Luxembourg - 20 Gresham Street","20GreshamStreet.lux@vistra.com","False"
"True","luxembourg@vistra.com","Luxembourg@vistra.com","False"
"True","Payroll Warszawa Superwizor","PayrollWarszawaSuperwizor@vistra.com","False"
"True","*Email - Luxembourg -  ING Pomona","INGPomona.lux@vistra.com","False"
"True","Tufin - Management Accounts","Tufin-ManagementAccounts@vistra.com","False"
"True","Test O365","TestO365@vistra.com","False"
"True","*Email - Luxembourg - Real Estate III Team","emailLUXREIII@vistra.com","False"
"True","Group MMG VCSCEE","groupmmg.cee@vistra.com","False"
"True","ML-HKHKG-Funds_ADM","funds.ofhk.adm@vistra.com","False"
"True","accountingsmk.vcscee","accountingsmk.cee@vistra.com","False"
"True","Email - ITCL Legal","Email-ITCLLegal@vistra.com","False"
"True","Email - Luxembourg IT Intervention Alert Group","luxitintervention@vistra.com","False"
"True","*Email - Vistra-WP","Vistra-WP@vistra.com","False"
"True","Group AWS","groupaws.cee@vistra.com","False"
"True","ML-SG-MTD","mtd.sg@vistra.com","False"
"True","Reading Team","ReadingTeam@vistra.com","False"
"True","Cosmose Servicing","Cosmose-Servicing@vistra.com","False"
"True","Ireland Change Group","IrelandChangeGroup@vistra.com","False"
"True","*Email - Luxembourg CSSF Reporting","cssfreporting.lux@vistra.com","False"
"True","ML-SG-KeneticCapital","keneticcapital.sg@vistra.com","False"
"True","Dev","Dev@vistra.com","False"
"True","raiffeisen.fiz","raiffeisen.fiz@vistra.com","False"
"True","ML-SG-Incomelend","incomelend.sg@vistra.com","False"
"True","ML-SG-Indies","indies.sg@vistra.com","False"
"True","Staffhub","Staffhub@vistra.com","False"
"True","*Email - Amsterdam - Grupoflor","grupoflor.nl@vistra.com","False"
"True","*Email - Luxembourg - RPL","RPL.Lux@vistra.com","False"
"True","ML-SG-Trinityhouse","Trinityhouse.sg@vistra.com","False"
"True","Email - All Staff Vistra Bristol MGW - O365","email-allstaffvistrabristolmgw-o365@vistra.com","False"
"True","Lux IT Support","LuxITSupport@vistra.com","False"
"True","Goshen - liquidatie","Goshen-liquidatie@vistra.com","False"
"True","Email - Bristol - Monitoring","monitoring.bristol@vistra.com","False"
"True","*Email ? Company Formations Management Board","companyformationsmb@vistra.com","False"
"True","Email-Cologne-IESGermany","IESGermany@vistra.com","False"
"True","Email - Bristol - incorporatorsetup","incorporatorsetup@vistra.com","False"
"True","Email - ITCL - Capital Markets Leadership Team","ITCLcapitalmarketsleadershipteam@ofiz.onmicrosoft.com","False"
"True","IT Integration Germany","ITIntegrationGermany@vistra.com","False"
"True","Email - Bristol - JCL Legal","VCLLegal@vistra.com","False"
"True","Wiki Testing","WikiTesting@vistra.com","False"
"True","*Email - Amsterdam - Redexis","Redexis.nl@vistra.com","False"
"True","Training Team Plan","TrainingTeamPlan@vistra.com","False"
"True","PD Berlin","PDBerlin@vistra.com","False"
"True","Email - HK Commercial","Email-HKCommercial@vistra.com","False"
"True","Liberty Mutual","libertymutual@vistra.com","False"
"True","vgml@vistra.com","vgml2830@ofiz.onmicrosoft.com","False"
"True","Email - Vistra Singapore CSR Committee","sgpvistracsrcommittee@vistra.com","False"
"True","Employer Brand Material","EmployerBrandMaterial@vistra.com","False"
"True","Email - Canyon - Griffin","griffin@canyoncts.com","False"
"True","Solarwinds Alerts","SolarwindsAlerts@ofiz.onmicrosoft.com","False"
"True","*Email - Vistra - Legal","Email-VistraGroupLegal@ofiz.onmicrosoft.com","False"
"True","Email - Bristol - BriberyAct","briberyact.bristol@vistra.com","False"
"True","*Email - Breda Environment Monitor Alerts","BredaEnvironmentMonitorAlerts@vistra.com","False"
"True","*Email - Luxembourg Team - North America I","Email-LuxembourgTeam-NorthAmericaI@vistra.com","False"
"True","*Email - Luxembourg Team - North America III","EmailLuxembourgTeamNAIII@vistra.com","False"
"True","BPR1 EU financials","BPR1EUfinancials@vistra.com","False"
"True","Email - Bristol - CS-Compliance","CS-Compliance.bristol@vistra.com","False"
"True","Email - Private Wealth Sector Steerco","Email-PrivateWealthEXCO@vistra.com","False"
"True","Email - India Ujwal - Elevar Equity","elevarequity.ind@vistra.com","False"
"True","Project - Office Relocation 2019","Project-OfficeRelocation2019@vistra.com","False"
"True","mcsbucharest.vcscee","mcsbucharest.cee@vistra.com","False"
"True","Vistravari Frankfurt","VistravariFrankfurt@vistra.com","False"
"True","Email - Singapore Division CPC","email-singaporecpc@vistra.com","False"
"True","Olympic Project","OlympicProject@vistra.com","False"
"True","ML-SG-SunSpurGlobal","SunSpurGlobal.sg@vistra.com","False"
"True","Kierownicy Sebastian Inga","KierownicyFIO603@vistra.com","False"
"True","Email - Bristol - DataProtection","DataProtection.bristol@vistra.com","False"
"True","Email - Canyon - signetadmin","signetadmin@canyoncts.com","False"
"True","Email - Bristol - LiferayDemo","liferaydemo.bristol@vistra.com","False"
"True","Email - Canyon - ABS Discussion Group","absdiscussiongroup@canyoncts.com","False"
"True","*Email - Vistra Malaysia BPO","VistraMalaysiaBPO@vistra.com","False"
"True","ExCo Decks - Tracy / William","ExCoDecks-TracyWilliam@vistra.com","False"
"True","JE - Eze Rampart Cleanup","JE-VPMandEzeOnboarding@vistra.com","False"
"True","Bristol - Management Accounts","Bristol-ManagementAccounts@vistra.com","False"
"True","CF Transformation","CFTransformation@vistra.com","False"
"True","Operational Directors Team","OperationalDirectorsTeam@vistra.com","False"
"True","*Email - Velocity Switzerland","velocity.ch@vistra.com","False"
"True","Vistra Corporate","VistraCorporate@vistra.com","False"
"True","Vistra Banking Services","BankingServices@vistra.com","False"
"True","*Email - Luxembourg Team - Asia","EmailLuxembourgTeamAsia@vistra.com","False"
"True","Group ECI VCSCEE","groupecivcscee@vistra.com","False"
"True","*Email - Amsterdam - TCS - BU Carina van Riemsdijk Financials","BUCarinaFinance@vistra.com","False"
"True","Email - CM Transaction Notifications","cm.notifications@vistra.com","False"
"True","lartiq.fiz.pay","lartiq.fiz.pay@vistra.com","False"
"True","Payroll - Krak?w - Specjalista","Payroll-Krakw-Specjalista@vistra.com","False"
"True","*Email - Former Team Management Vistra Netherlands","Email-Team-Management-Vistra-Netherlands@vistra.com","False"
"True","*Email - Jersey FSB Compliance Committee","email-jersey-fsb-compliance-committee@vistra.com","False"
"True","Regional management","Regionalmanagement@vistra.com","False"
"True","eques.eu","eques.eu@ofiz.pl","False"
"True","groupiks.vcscee","groupiks.cee@vistra.com","False"
"True","funds.vfsp","funds.vfsp@vistra.com","False"
"True","Hedge Fund","HedgeFund@vistra.com","False"
"True","TestP1.C1","TestP1.C1@vistra.com","False"
"True","ML-SG-Schonfeld","ML-SG-Schonfeld@vistra.com","False"
"True","Bencis AML/KYC","BencisAMLKYC@vistra.com","False"
"True","*Email - Luxembourg - Nirvana Project","luxembourg.nirvana@vistra.com","False"
"True","Email - Malaysia Job","Jobs_mys@vistra.com","False"
"True","Email - Hong Kong Finance","Email-HongKongOILFinance@oilglobal.com","False"
"True","bdm.fiz","bdm.fiz@vistra.com","False"
"True","Email - All Verona CoC 3 Staff","email.allveronastaffcoc3@vistra.com","False"
"True","Email - India Ujwal - Tapplent Payroll","tapplentpayroll.ind@vistra.com","False"
"True","VFSGL Compliance","VFSGLCompliance600@vistra.com","False"
"True","Application Support - Hong Kong","BSS-SupportHongKong@vistra.com","False"
"True","IT Group Budgets","ITGroupBudgets@vistra.com","False"
"True","Accounting EPI CEE","accountingepi.cee@vistra.com","False"
"True","MOS","MOS0516@vistra.com","False"
"True","BS China","BSChina@vistra.com","False"
"True","*Email - Netherlands - International Breweries","InternationalBreweries.nl@vistra.com","False"
"True","*Email - Luxembourg Invoicing Team","Email-LuxembourgInvoicingTeam@vistra.com","False"
"True","*Email - Amsterdam - Infrastructure Europe","infrastructureeurope.nl@vistra.com","False"
"True","zzEmail - Com Laude Alerts","comlaudealerts@vistra.com","False"
"True","Vistra Operational Management Team","OpsManagementTeam.Cyprus@vistra.com","False"
"True","Email - Bristol - subscriptions","subscriptions@vistra.com","False"
"True","Senfora - SP reimbursement (wachten op signed BR)","Senfora-SPreimbursementwachtenopsignedBR@vistra.com","False"
"True","Cleo","Cleo@vistra.com","False"
"True","Payroll - Lublin - Asystent","Payroll-Lublin-Asystent@vistra.com","False"
"True","Application Support Specialist Services","ApplicationSupportSpecialistServices@vistra.com","False"
"True","VISTRA ABS INDORE","VISTRAABSINDORE@vistra.com","False"
"True","crownway_group@vistra.com","crownway_group@vistra.com","False"
"True","*Email - Operational Governance","Email-OperationalGovernance@vistra.com","False"
"True","*Email - Luxembourg - LuxusLynd","LuxusLynd.lux@vistra.com","False"
"True","Email - Directa Plus London","directa.plus@vistra.com","False"
"True","*Email - Luxembourg Team - Retail REMA","EmailLUXRetailREMA@vistra.com","False"
"True","L&D Committee","LDCommittee@vistra.com","False"
"True","*Email - Netherlands - Kirby Group Engineering","kirby.nl@vistra.com","False"
"True","Infrastructure Projects","InfrastructureProjects@vistra.com","False"
"True","scanningoperators.vcscee","scanningoperators.cee@vistra.com","False"
"True","MyFunds QA","MyFundsQA@vistra.com","False"
"True","VFM","VFM@vistra.com","False"
"True","Email - Project Orwell - GDPR","Email-ProjectOrwell-GDPR@vistra.com","False"
"True","z Vistra CF Reg CAY","zOILRegCAY@oilglobal.com","False"
"True","Bristol - property","Bristol-property@vistra.com","False"
"True","Group DKZ VCSCEE","groupdkz.cee@vistra.com","False"
"True","Templeback office info","Itinerary@vistra.com","False"
"True","Email - Vistra Care (CSR HK)","Email-Vistracarehk@vistra.com","False"
"True","2019 VP True Up - Dubai","2019VPTrueUp-Dubai@vistra.com","False"
"True","Email - Malaysia SRC","Email-MalaysiaSRC@vistra.com","False"
"True","Email - Canyon - ZAL2","zal2@canyoncts.com","False"
"True","GFC","GFC@vistra.com","False"
"True","DXP Bristol","DXPBristol@vistra.com","False"
"True","*Email - All Staff Vistra Bulgaria","allstaffbulgaria@vistra.com","False"
"True","Email - Vistra Enqiry","Email-VistraEnqiry@vistra.com","False"
"True","ML-SG-1derlife","1derlife.sg@vistra.com","False"
"True","Sketch - Management Accounts","Sketch-ManagementAccounts@vistra.com","False"
"True","MRU IT Audit - Viewpoint","MRUITAudit-Viewpoint@vistra.com","False"
"True","Payroll MWA VCSCEE","Payrollmwa.cee@vistra.com","False"
"True","ivanti.invoices@vistra.com","ivanti.invoices@vistra.com","False"
"True","Email - Luxembourg - Axiom","Axiom.lux@vistra.com","False"
"True","Email - Bristol - JLTakeOn","VLTakeOn@vistra.com","False"
"True","ROD Team","RODTeam@vistra.com","False"
"True","Email - Canyon - Relm Admin","relmadmin@canyoncts.com","False"
"True","groupdzn.vcscee","groupdzn.cee@vistra.com","False"
"True","TestP1.11","TestP1.11@vistra.com","False"
"True","Email - Amsterdam WP reporting","WP-Reporting@vistra.com","False"
"True","Jersey Network Change Project","JerseyNetworkChangeProject@vistra.com","False"
"True","2019 VP True Up - Guernsey","2019VPTrueUp-Guernsey@vistra.com","False"
"True","AW - Accounts Team","AccountsTeam-AW@vistra.com","False"
"True","Vistra Business Committee","VistraBusinessCommittee@vistra.com","False"
"True","Email - Amsterdam - Financial Accountmanagers","FAM@vistra.com","False"
"True","Email - Bristol - CustomerSupport","CustomerSupport.bristol@vistra.com","False"
"True","dyrektorzy","dyrektorzy@ofiz.pl","False"
"True","Email - Hong Kong Regional Finance Reporting & Accounting","HongKongRegionalFinanceReporting&Accounting@vistra.com","False"
"True","test","test634@vistra.com","False"
"True","ML-SG-Chartered","chartered.sg@vistra.com","False"
"True","*Email - Amsterdam - BUM Finance","AMsterdamBUMFinance@vistra.com","False"
"True","accountingpoland.vcscee","accountingpoland.cee@vistra.com","False"
"True","Win10 & O365 (APAC) Deployment Project","Win10O365APACDeploymentProject@vistra.com","False"
"True","Email - India Ujwal - Babajob","babajob.payroll.ind@vistra.com","False"
"True","*Email - Group - LRC","LRC@vistra.com","False"
"True","ML-SG-Ipcg","ipcg.sg@vistra.com","False"
"True","Dawn Investments BV","Dawn.nl@vistra.com","False"
"True","Bristol - Onboarding Team","Bristol-OnboradingTeam@vistra.com","False"
"True","*Email - Luxembourg - KInvestments","KInvestments.lux@vistra.com","False"
"True","Radius integration - Finance workstream (consolidation)","Radiusintegration-Financeworkstreamconsolidation@vistra.com","False"
"True","accountingkrakow.vcscee","accountingkrakow.cee@vistra.com","False"
"True","Bristol - Marketing","Bristol-Marketing@vistra.com","False"
"True","kierownicy","kierownicy@ofiz.pl","False"
"True","Email-Hamburg-IESHamburg","IESHamburg@vistra.com","False"
"True","*Email - Luxembourg -  Athena LUX","athena.lux@vistra.com","False"
"True","Architech Accounting","architechaccounting@vistra.pl","False"
"True","Email - Verona - IT Regional Leads","verona.itregional@vistra.com","False"
"True","Bid Team - adidas","RFP-adidas@vistra.com","False"
"True","Email - Dublin - ACS Aero","acs@canyoncts.com","False"
"True","BK group","BKgroup@vistra.com","False"
"True","Email - Reading - Sage P11d User Group","sagep11dusers.uk@vistra.com","False"
"True","jerseytreasury@vistra.com","jerseytreasury@vistra.com","False"
"True","TP Team","TPTeam2388@vistra.com","False"
"True","krs","krs@ofiz.pl","False"
"True","*Email - Netherlands - Patria.nl","Patria.nl@vistra.com","False"
"True","Email - Bristol - oswaldsinvoicing","Bristol.oswaldsinvoicing@vistra.com","False"
"True","Email - Canyon - SUNsteerco","SUNsteerco@canyoncts.com","False"
"True","Database comparison","Databasecomparison@vistra.com","False"
"True","ML-SG-ASKIndiaOpps","ASKIndiaOpps.sg@vistra.com","False"
"True","Email - India Ujwal - Elevar","elevarpayroll.ind@vistra.com","False"
"True","*E-mail - Amsterdam - Personal Directors","Personal.Directors@vistra.com","False"
"True","Email - Bristol - CTPS","CTPS.bristol@vistra.com","False"
"True","Payroll Supervisor - Lublin","PayrollSupervisor-Lublin@vistra.com","False"
"True","ML-AU-PGIM","pgim.au@vistra.com","False"
"True","Raiffeisen.nbp","raiffeisen.nbp@vistra.com","False"
"True","London LLSUK","london@llsuk.com","False"
"True","Wireco.NL","Wireco.NL@vistra.com","False"
"True","Email - Bristol - Marketing","Marketing.bristol@vistra.com","False"
"True","Marketing Team Test","MarketingTeamTest@vistra.com","False"
"True","*Email - Amsterdam Colombus.nl","Colombus.nl@vistra.com","False"
"True","*Email - Netherlands - Mexican Wind","MexicanWind.nl@vistra.com","False"
"True","*Email - Luxembourg - Duet Global Equity","DuetGlobalEquity.lux@vistra.com","False"
"True","ML-HKHKG-Commercial","commercial.ofhk@vistra.com","False"
"True","ML-SG-BBSHARES","bbshares@vistra.com","False"
"True","UKICI Service Delivery","UKICIServiceDelivery@vistra.com","False"
"True","Email - Singapore AM","Email-singaporeAM@vistra.com","False"
"True","Nicholas Clayton","NicholasClayton@vistra.com","False"
"True","TestP1.C6","TestP1.C6@vistra.com","False"
"True","IT CEE VFS","itgroupvfs@vistra.com","False"
"True","*Email - Luxembourg - House of Tulips","house.of.tulips.lux@vistra.com","False"
"True","Email - India Ujwal - Cohodata Payroll","cohodatapayroll.ind@vistra.com","False"
"True","Email - HR UK, CI, Ireland & ME","HRUK-CI-Ireland-ME@vistra.com","False"
"True","*Email - Germany - Commercial","commercial.de@vistra.com","False"
"True","ML-SG-Rehospitality","Rehospitality.sg@vistra.com","False"
"True","*Email - Luxembourg - r2grohan","r2grohan.lux@vistra.com","False"
"True","Email - Bristol - ImageGateway","ImageGateway.bristol@vistra.com","False"
"True","BD Team","BDTeam@vistra.com","False"
"True","*E-mail - Netherlands - Infinet Wireless","infinet.nl@vistra.com","False"
"True","ML-HKHKG-Funds","funds.ofhk@vistra.com","False"
"True","ML-SG-SRIF","srif.sg@vistra.com","False"
"True","Vistra Germany Team","VistraGermanyTeam@vistra.com","False"
"True","Affiliate Certifications","AffiliateCertifications@vistra.com","False"
"True","*Email - Amsterdam - LightingScience Co?peratief U.A.","lightingscience.nl@vistra.com","False"
"True","*Email - Luxembourg - PE-Hedge Fund Team","EmailLuxembourgTeamPEHedgeFund@vistra.com","False"
"True","openfinance.fiz.ta","openfinance.fiz.ta@vistra.com","False"
"True","Chester.O365","ChesterO365@vistra.com","False"
"True","TestP1.3","TestP1.3@vistra.com","False"
"True","Design Requests - Test","DesignRequests-Test@vistra.com","False"
"True","Email - Canyon - Zephyrus","zephyrus@canyoncts.com","False"
"True","Radius Technology Integration","RadiusTechnologyIntegration@vistra.com","False"
"True","Natasa team","Natasateam@vistra.com","False"
"True","Payments and TM","Paymentscomponent@vistra.com","False"
"True","mebis.fiz","mebis.fiz@ofiz.pl","False"
"True","ML-AU-Wrike","wrike.au@vistra.com","False"
"True","wycenafio","wycenafio@vistra.com","False"
"True","/?","/?@vistra.com","False"
"True","*Email - All Staff Vistra Hungary","allstaffhungary@vistra.com","False"
"True","EU Substance (Technology Workstream)","SubstanceClassification@vistra.com","False"
"True","Private Wealth","PrivateWealth@vistra.com","False"
"True","Email - Guernsey IT Helpdesk Staff","helpdesk.gg@vistra.com","False"
"True","accountingsofia.vcscee","accountingsofia.cee@vistra.com","False"
"True","Email - Bristol - SuggestionsTB","suggestionsTB@vistra.com","False"
"True","Email - Malta Yacht Email Addresses Distribution","MLTYEAD@vistra.com","False"
"True","Email - Hong Kong - Demo Testing","PD2_Demo@vistra.com","False"
"True","Olsen","olsen@vistra.com","False"
"True","Email - Mauritius - Team Funds","Teamfunds@vistra.com","False"
"True","IT Team CI","ITTeamCI@vistra.com","False"
"True","*Email - Luxembourg Stars","stars.lux@vistra.com","False"
"True","Email - Canyon - NuvoAP","nuvoap@canyoncts.com","False"
"True","Sales AM","aggietong@vistra.com","False"
"True","Email - Canyon - Highgarden Real Estate","highgarden@canyoncts.com","False"
"True","*Email - Luxembourg - Ascot","ascot.lux@vistra.com","False"
"True","*Email - Toronto Faxes","Email-Toronto-Faxes@vistra.com","False"
"True","Email - Mauritius Senior Management Committee","smcmauritius@vistra.com","False"
"True","*Email - Luxembourg - Castlelake","Castlelake.lux@vistra.com","False"
"True","*Email- Luxembourg ?VSS","VSS.lux@vistra.com","False"
"True","ML-SG-WLB","wlb.sg@vistra.com","False"
"True","*Email - Luxembourg - R2G","r2g.lux@vistra.com","False"
"True","Shared file - Covid Board Meetings","Sharedfile-CovidBoardMeetings@vistra.com","False"
"True","acc-man-kra.vcscee","acc-man-kra.cee@vistra.com","False"
"True","Vistra Team NE","VistraTeamNE@vistra.com","False"
"True","Bristol - isoperatingprocedures","Bristol-isoperatingprocedures@vistra.com","False"
"True","ML-SG-Insignia","insignia.sg@vistra.com","False"
"True","FO project","FOproject@vistra.com","False"
"True","*Email - Luxembourg - test Team","EmailLuxembourgTeamTEST4@vistra.com","False"
"True","*Email - Netherlands - Onex","Onex.NL@vistra.com","False"
"True","Client Risk Assessment","ClientRiskAssessment@vistra.com","False"
"True","*Email - SG CFS","email-sgcfs@vistra.com","False"
"True","Risk & Compliance","RiskCompliance@vistra.com","False"
"True","GSA Coral Onboarding","GSACoralOnboarding@vistra.com","False"
"True","mcs-sup-war.vcscee","mcs-sup-war.cee@vistra.com","False"
"True","*Email - Velocity Productivity Front Office","velocity.PFO@vistra.com","False"
"True","Accounting Lublin Specjalist","AccountingLublinSpecjalist@vistra.com","False"
"True","*email-Amsterdam-OmanOil","_email-Amsterdam-OmanOil@vistra.com","False"
"True","Vistra Project Verona","Project-Verona@vistra.com","False"
"True","*Email - Luxembourg - Greenbriar","Greenbriar.lux@vistra.com","False"
"True","*Email - Amsterdam - Signal","Signal.nl@vistra.com","False"
"True","Cayman-Asia CPC Optimization","Cayman-AsiaCPCOptimization@vistra.com","False"
"True","*Email - Amsterdam - Mobile Satellite Services","mobilesatelliteservices.nl@vistra.com","False"
"True","*Email ? Luxembourg Finance Team","lux.financeteam@vistra.com","False"
"True","TestP1.15","TestP1.15@vistra.com","False"
"True","Fleetcor","fleetcor@vistra.com","False"
"True","Email - Canyon - Corporate Administrators","corporateadministrators@canyoncts.com","False"
"True","Technology Webinars","TechnologyWebinars@vistra.com","False"
"True","agiofunds.fiz.pay","agiofunds.fiz.pay@vistra.com","False"
"True","*Email - Luxembourg - Kalverboer","kalverboer.lux@vistra.com","False"
"True","Email - Frankfurt - RE1-Vistra Frankfurt","RE1.FRA.de@vistra.com","False"
"True","Email- Hong Kong GC RM/BD","HongKongGCRelationshipManagement@vistra.com","False"
"True","Payroll Lublin Asystent","PayrollLublinAsystent802@vistra.com","False"
"True","*Email - Luxembourg - Mohari-Sakura Lux","Mohari-Sakura.lux@vistra.com","False"
"True","BVI CSR Response","BVI.CSR.Response@vistra.com","False"
"True","*Email - Germany - AVK-GS","AVK-GS.de@vistra.com","False"
"True","US Tax Team","USTaxTeam@vistra.com","False"
"True","Email - London - ArtisLoanco1","ArtisLoanco1@Vistra.com","False"
"True","Funds leadership team","Fundsleadershipteam@vistra.com","False"
"True","Email - Bristol - ESClassification","bristol.ESClassification@vistra.com","False"
"True","Complience Asystent Warszawa","ComplienceAsystentWarszawa@vistra.com","False"
"True","Bristol - ViewPoint","Bristol-ViewPoint@vistra.com","False"
"True","*Email - Luxembourg - T - Solar","T-Solar.lux@vistra.com","False"
"True","Email - RE Team 1 SG","REteam1.sg@vistra.com","False"
"True","ipopema.fiz.a","ipopema.fiz.a@vistra.com","False"
"True","Email - Frankfurt - L1-Vistra Frankfurt","L1.FRA.de@vistra.com","False"
"True","insignis.fiz","insignis.fiz@vistra.com","False"
"True","ML-SG-Take The Fast Lane","Takethefastlane.sg@vistra.com","False"
"True","Marketing adhoc","Marketingadhoc@vistra.com","False"
"True","SG Tax Team","SGTaxTeam@vistra.com","False"
"True","Implementation phases","Implementationphases@vistra.com","False"
"True","Email - Jersey MLI","jerseymli@vistra.com","False"
"True","Radius integration - OSC workstream","Radiusintegration-OSCworkstream@vistra.com","False"
"True","ML-SG-KolibraCapital","KolibraCapital.sg@vistra.com","False"
"True","FS Compliance On-boarding + Remediation 20200430","FSComplianceOn-boarding20200430@vistra.com","False"
"True","BSU","BSU@vistra.com","False"
"True","ipopema.am","ipopema.am@vistra.com","False"
"True","Email - Singapore Trust Business Development Team","SingaporeTrustBusinessDevelopmentTeam@vistra.com","False"
"True","Email - ITCL CM Funds PC Leadership Team","CM-Funds-PCleadershipteam@ofiz.onmicrosoft.com","False"
"True","MEP Training","MEPTraining@ofiz.onmicrosoft.com","False"
"True","*Email - Netherlands - Dynatect International Holdings Co?peratief","Dynatect.nl@vistra.com","False"
"True","Klantgesprek Boy","KlantgesprekBoy@vistra.com","False"
"True","*Email - Luxembourg - Olympus","Lux.Olympus@vistra.com","False"
"True","CS India + Chintan","CSIndiaChintan@vistra.com","False"
"True","EUS classification SME team","EUSclassificationSMEteam@vistra.com","False"
"True","Waterland (VCS Client)","waterland@vistra.com","False"
"True","Test calendar","Testcalendar@vistra.com","False"
"True","zzEmail - Zendesk Reports - Amsterdam Team","zendesk.amsteam@vistra.com","False"
"True","Yardi Optimisation SG - Internal","YardiOptimisationSG-Internal@vistra.com","False"
"True","Social Committee AUS","SocialCommitteeAUS@vistra.com","False"
"True","A24 Limited","a24limited@vistra.com","False"
"True","FS SSC CoSec","FSSSCCoSec@vistra.com","False"
"True","*Email - Global Endpoint Security Reporting","AVSecReports@vistra.com","False"
"True","Personal","Personal742@vistra.com","False"
"True","*Email - Netherlands - FASO.nl","FASO.nl@vistra.com","False"
"True","*Email - Luxembourg - Wigmore","wigmore.lux@vistra.com","False"
"True","ML-SG-BasilTechnologyFund","basiltechnologyfund@vistra.com","False"
"True","Global PE Account Team","GlobalPEAccountTeam@vistra.com","False"
"True","Email - sgrf","sgrf@vistra.com","False"
"True","*Email - Singapore Management Board","email-singaporemanagementboard@vistra.com","False"
"True","JAP International","JAPInternational@vistra.com","False"
"True","Email - BSS Europe","bsseurope@vistra.com","False"
