"name";"ipv4address";"operatingsystem";"distinguishedName";"OU"
"KRAWRK1626";"10.34.20.12";"Windows 7 Professional";"CN=KRAWRK1626,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1739";"10.34.20.14";"Windows 7 Professional";"CN=KRAWRK1739,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1766";"10.34.20.15";"Windows 7 Professional";"CN=KRAWRK1766,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1775";"10.34.20.16";"Windows 7 Professional";"CN=KRAWRK1775,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1710";"10.34.20.13";"Windows 7 Professional";"CN=KRAWRK1710,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1548";"10.34.20.19";"Windows 7 Professional";"CN=KRAWRK1548,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1728";"10.34.20.20";"Windows 7 Professional";"CN=KRAWRK1728,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1725";"10.34.20.21";"Windows 7 Professional";"CN=KRAWRK1725,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1763";"10.34.20.22";"Windows 7 Professional";"CN=KRAWRK1763,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1635";"10.34.29.4";"Windows 7 Professional";"CN=KRAWRK1635,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1901";"10.34.29.1";"Windows 7 Professional";"CN=KRAWRK1901,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1738";"10.34.20.23";"Windows 7 Professional";"CN=KRAWRK1738,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1740";"10.34.20.53";"Windows 7 Professional";"CN=KRAWRK1740,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1902";"10.34.29.2";"Windows 7 Professional";"CN=KRAWRK1902,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1709";"10.34.20.3";"Windows 7 Professional";"CN=KRAWRK1709,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1528";"10.34.20.4";"Windows 7 Professional";"CN=KRAWRK1528,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1721";"10.34.20.6";"Windows 7 Professional";"CN=KRAWRK1721,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1734";"10.34.20.5";"Windows 7 Professional";"CN=KRAWRK1734,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1758";"10.34.20.8";"Windows 7 Professional";"CN=KRAWRK1758,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1767";"10.34.20.2";"Windows 7 Professional";"CN=KRAWRK1767,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1623";"10.10.29.10";"Windows 7 Professional";"CN=KRAWRK1623,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1802";"10.34.20.9";"Windows 7 Professional";"CN=KRAWRK1802,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"KRAWRK1616";"10.34.20.10";"Windows 7 Professional";"CN=KRAWRK1616,OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Krakow,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"PRGWRK1611";"10.36.20.3";"Windows 7 Professional";"CN=PRGWRK1611,OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"PRGWRK1609";"10.36.29.6";"Windows 7 Professional";"CN=PRGWRK1609,OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"PRGWRK1610";"10.36.29.17";"Windows 7 Professional";"CN=PRGWRK1610,OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"PRGWRK1607";"10.36.29.3";"Windows 7 Professional";"CN=PRGWRK1607,OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"PRGWRK1702";"10.36.29.3";"Windows 7 Professional";"CN=PRGWRK1702,OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"PRGWRK1603";"10.36.29.2";"Windows 7 Professional";"CN=PRGWRK1603,OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"PRGWRK1612";"10.36.29.1";"Windows 7 Professional";"CN=PRGWRK1612,OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"PRGWRK1601";"10.36.29.3";"Windows 7 Professional";"CN=PRGWRK1601,OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"PRGWRK1605";"10.36.29.8";"Windows 7 Professional";"CN=PRGWRK1605,OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"PRGWRK1608";"10.36.29.10";"Windows 7 Professional";"CN=PRGWRK1608,OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"PRGWRK1701";"10.36.29.1";"Windows 7 Professional";"CN=PRGWRK1701,OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"PRGWRK1606";"10.36.20.2";"Windows 7 Professional";"CN=PRGWRK1606,OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Prague,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1502";"10.13.29.2";"Windows 7 Professional";"CN=WROWRK1502,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1804";"10.13.29.6";"Windows 7 Professional";"CN=WROWRK1804,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1748";"10.13.20.12";"Windows 7 Professional";"CN=WROWRK1748,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1717";"10.13.20.22";"Windows 7 Professional";"CN=WROWRK1717,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1501";"10.13.20.19";"Windows 7 Professional";"CN=WROWRK1501,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1801";"10.13.20.23";"Windows 7 Professional";"CN=WROWRK1801,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1802";"10.13.20.25";"Windows 7 Professional";"CN=WROWRK1802,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1772";"10.13.20.21";"Windows 7 Professional";"CN=WROWRK1772,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1747";"10.13.20.16";"Windows 7 Professional";"CN=WROWRK1747,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1742";"10.13.20.26";"Windows 7 Professional";"CN=WROWRK1742,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1745";"10.13.20.20";"Windows 7 Professional";"CN=WROWRK1745,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1719";"10.13.29.3";"Windows 7 Professional";"CN=WROWRK1719,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1803";"10.13.20.24";"Windows 7 Professional";"CN=WROWRK1803,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1535";"10.13.20.5";"Windows 7 Professional";"CN=WROWRK1535,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1632";"10.13.20.7";"Windows 7 Professional";"CN=WROWRK1632,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1714";;"Windows 7 Professional";"CN=WROWRK1714,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1633";"10.13.20.17";"Windows 7 Professional";"CN=WROWRK1633,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1327";"10.13.29.2";"Windows 7 Professional";"CN=WROWRK1327,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1604";"10.13.20.6";"Windows 7 Professional";"CN=WROWRK1604,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1334";"10.13.29.3";"Windows 7 Professional";"CN=WROWRK1334,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1773";"10.13.20.13";"Windows 7 Professional";"CN=WROWRK1773,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1746";"10.13.20.11";"Windows 7 Professional";"CN=WROWRK1746,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1540";"10.13.20.15";"Windows 7 Professional";"CN=WROWRK1540,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1311";"10.13.29.9";"Windows 7 Professional";"CN=WROWRK1311,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1720";"10.13.20.9";"Windows 7 Professional";"CN=WROWRK1720,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1901";"10.13.29.1";"Windows 7 Professional";"CN=WROWRK1901,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WROWRK1302";"10.13.20.27";"Windows 7 Professional";"CN=WROWRK1302,OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Wroclaw,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWVIR001";"10.10.21.79";"Windows 7 Professional N";"CN=WAWVIR001,OU=VCS,OU=Servers,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VCS,OU=Servers,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB306";"192.168.1.73";"Windows 7 Professional";"CN=WAWWRKB306,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB270";"192.168.1.40";"Windows 7 Professional";"CN=WAWWRKB270,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB265";"192.168.1.68";"Windows 7 Professional";"CN=WAWWRKB265,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB206";"192.168.1.113";"Windows 7 Professional";"CN=WAWWRKB206,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB216";"192.168.1.58";"Windows 7 Professional";"CN=WAWWRKB216,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB307";"192.168.1.189";"Windows 7 Professional";"CN=WAWWRKB307,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB175";"192.168.1.159";"Windows 7 Professional";"CN=WAWWRKB175,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB185";"192.168.1.38";"Windows 7 Professional";"CN=WAWWRKB185,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB309";"192.168.1.80";"Windows 7 Professional";"CN=WAWWRKB309,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB207";"192.168.0.120";"Windows 7 Professional";"CN=WAWWRKB207,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB322";"192.168.1.115";"Windows 7 Professional";"CN=WAWWRKB322,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB314";"192.168.0.125";"Windows 7 Professional";"CN=WAWWRKB314,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB227";"192.168.1.94";"Windows 7 Professional";"CN=WAWWRKB227,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB278";"192.168.1.55";"Windows 7 Professional";"CN=WAWWRKB278,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB221";"192.168.1.37";"Windows 7 Professional";"CN=WAWWRKB221,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB318";"192.168.1.37";"Windows 7 Professional";"CN=WAWWRKB318,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB316";"192.168.1.162";"Windows 7 Professional";"CN=WAWWRKB316,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB313";"192.168.1.199";"Windows 7 Professional";"CN=WAWWRKB313,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRK1547";"10.33.20.136";"Windows 7 Professional";"CN=WAWWRK1547,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRK1810";"10.33.24.116";"Windows 7 Professional";"CN=WAWWRK1810,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"BIURO299";"192.168.1.77";"Windows 7 Professional";"CN=BIURO299,OU=Workstations Test,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Workstations Test,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"BIURO152";;"Windows 7 Professional";"CN=BIURO152,OU=Workstations Test,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Workstations Test,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB705";"192.168.0.123";"Windows 7 Professional";"CN=WAWWRKB705,OU=Workstations Test,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Workstations Test,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"BIURO262";;"Windows 7 Professional";"CN=BIURO262,OU=Workstations Test,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Workstations Test,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"BIURO218";"192.168.1.200";"Windows 7 Professional";"CN=BIURO218,OU=Workstations Test,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Workstations Test,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"BIURO252";"192.168.1.129";"Windows 7 Professional";"CN=BIURO252,OU=Workstations Test,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Workstations Test,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB319";"192.168.1.92";"Windows 7 Professional";"CN=WAWWRKB319,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB301";"192.168.1.34";"Windows 7 Professional";"CN=WAWWRKB301,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"WAWWRKB271";"192.168.1.38";"Windows 7 Professional";"CN=WAWWRKB271,OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=VFS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"SOFWRK1503";"10.31.20.9";"Windows 7 Professional";"CN=SOFWRK1503,OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"SOFWRK1506";"10.31.29.100";"Windows 7 Professional";"CN=SOFWRK1506,OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"SOFWRK1507";"10.31.20.3";"Windows 7 Professional";"CN=SOFWRK1507,OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"SOFWRK1505";"10.31.20.10";"Windows 7 Professional";"CN=SOFWRK1505,OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"SOFWRK1801";"10.31.29.11";"Windows 7 Professional";"CN=SOFWRK1801,OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"SOFWRK1501";"10.31.20.5";"Windows 7 Professional";"CN=SOFWRK1501,OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"SOFWRK1702";"10.31.20.6";"Windows 7 Professional";"CN=SOFWRK1702,OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"SOFWRK1701";"10.31.20.13";"Windows 7 Professional";"CN=SOFWRK1701,OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
"SOFWRK1603";"10.31.20.18";"Windows 7 Professional";"CN=SOFWRK1603,OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local";"OU=Sofia,OU=VCS,OU=Workstations,OU=CEE,OU=Vistra,DC=work,DC=local"
